ImageId,CellId,Cell_10_FAP,Cell_11_ITGA11,Cell_12_FOXP3,Cell_13_CD4,Cell_14_ECad,Cell_15_CD68,Cell_16_CD20,Cell_17_CD8,Cell_18_TenascinC,Cell_19_GranzymeB,Cell_1_aSMA,Cell_20_Ki67,Cell_21_Collagen1,Cell_22_FSP1,Cell_23_CD146,Cell_24_CD90,Cell_25_DNA1,Cell_26_DNA,Cell_2_EGFR,Cell_3_Podoplanin,Cell_4_YAP1,Cell_5_Caveolin,Cell_6_CD16,Cell_7_CD163,Cell_8_CD140b,Cell_9_CD31,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7
65535,996,0.130434781312943,0,0.0434782616794109,0.130434781312943,0.304347813129425,0.173913046717644,0,0,2.65217399597168,0.0434782616794109,1.60869562625885,0.0869565233588219,12.1739130020142,0.739130437374115,0,7.39130449295044,55.5652160644531,102.782608032227,0.347826093435287,0,0,0,0.173913046717644,0,1.86956524848938,0,23,0.49292853474617,1,0.766666650772095,1,14.414999961853,5.9232964515686,5.15368127822876,20.9180583953857,83.0434799194336,318.086944580078,0.764705882352941,2,978,1013,0,0,0,0,0
65535,997,0.0338983051478863,0,0,0.0677966102957726,0.101694911718369,0.593220353126526,0,0.0338983051478863,0.254237294197083,0.0338983051478863,2.11864399909973,0,8.1694917678833,2.38983058929443,0,7.30508470535278,112.830505371094,200.813552856445,0.0508474558591843,0,0.0677966102957726,0.101694911718369,0.0677966102957726,0.406779646873474,1.06779658794403,0,59,0.607546448707581,0.983333349227905,0.737500011920929,1,24.7280006408691,9.80391883850098,7.78709745407104,65.9560852050781,439.576263427734,318.372894287109,0,0,0,0,0,0,0,0,0
65535,998,0.147058829665184,0,0.0588235296308994,0.441176474094391,0.147058829665184,2.19117641448975,0,0.073529414832592,0.5,0.205882355570793,6.66176462173462,6.48529434204102,12.3088235855103,8.11764717102051,0,12.720588684082,339.617645263672,598.455871582031,0.573529422283173,0,0.0147058824077249,0.117647059261799,2.48529410362244,2.98529410362244,1.30882358551025,0.382352948188782,68,0.526394426822662,0.931506872177124,0.680000007152557,1,28.4659996032715,10.3149309158325,8.77017211914063,29.4264373779297,142.602935791016,319.088226318359,0.411764705882353,1,1020,0,0,0,0,0,0
65535,999,0.121212124824524,0,0.0909090936183929,0,0.363636374473572,1.33333337306976,0,0.151515156030655,0.121212124824524,0.393939405679703,5.90909099578857,0,12.9090909957886,5.39393949508667,0,10.1212120056152,213.909088134766,376.969696044922,0.787878811359406,0,0.666666686534882,0.272727280855179,0.393939405679703,0.0909090936183929,2,0.0909090936183929,33,0.596441566944122,1,0.785714268684387,1,17.4169998168945,7.31448745727539,5.87102079391479,22.4374504089355,634.060607910156,319.424255371094,0,0,0,0,0,0,0,0,0
65535,1000,0.0449438206851482,0,0.0337078645825386,0.0337078645825386,0.0786516889929771,0.157303377985954,0,0.0449438206851482,0.112359553575516,0.101123593747616,0.685393273830414,0.0112359551712871,10.8426961898804,4.5955057144165,0,5.97752809524536,142.573028564453,252.977523803711,0.696629226207733,0,0.0898876413702965,0.112359553575516,0.0786516889929771,0.0112359551712871,0.966292142868042,0.0561797767877579,89,0.903014659881592,0.881188094615936,0.6953125,1,37.0670013427734,16.8712635040283,7.24805974960327,-0.423850327730179,687.044921875,319.112365722656,0.488888888888889,3,973,977,1035,0,0,0,0
65535,1001,0.103896103799343,0,0.0129870129749179,0,0.0519480518996716,0.064935065805912,0,0.0389610379934311,0.363636374473572,0.0909090936183929,0.363636374473572,0.0129870129749179,12.1298704147339,1.81818187236786,0,5.80519485473633,133.571426391602,238.441558837891,0.0519480518996716,0,0.246753245592117,0.0389610379934311,0.0129870129749179,0,1.49350655078888,0.0259740259498358,77,0.832985401153564,0.987179458141327,0.846153855323792,1,30.4009990692139,13.4756669998169,7.45601844787598,3.55672430992126,709.532470703125,318.818176269531,0.944444444444444,3,965,973,1022,0,0,0,0
65535,1002,0.0102040814235806,0,0.0306122452020645,0.0918367356061935,0.204081639647484,0.153061226010323,0.0102040814235806,0.051020409911871,0.540816307067871,0.28571429848671,11.326530456543,2.5,12.2653064727783,1.76530611515045,0,10.7040815353394,113.795921325684,205.530609130859,0.234693884849548,0,0.397959172725677,0.142857149243355,0,0,2.23469376564026,0.0306122452020645,98,0.745511472225189,0.951456308364868,0.753846168518066,1,33.4280014038086,13.7812376022339,9.18509578704834,14.3587074279785,212.081634521484,319.540802001953,0.119047619047619,1,967,0,0,0,0,0,0
65535,1003,0.0816326513886452,0,0.061224490404129,0.0408163256943226,0.0408163256943226,0.142857149243355,0,0.0204081628471613,0.897959172725677,0.122448980808258,3.93877553939819,0,9.26530647277832,0.551020383834839,3.42857146263123,9.55102062225342,198.918365478516,354.061218261719,0.061224490404129,0,0.061224490404129,2.91836738586426,0.0408163256943226,0,1.02040815353394,7.89795923233032,49,0.591342210769653,0.980000019073486,0.680555582046509,1,22.8589992523193,8.93436622619629,7.20485830307007,27.9197483062744,361.387756347656,319.387756347656,1,3,983,1005,1028,0,0,0,0
65535,1004,0.0227272734045982,0,0.0454545468091965,0.0227272734045982,0.0909090936183929,0.136363640427589,0,0.0681818202137947,0.295454531908035,0.0681818202137947,3.31818175315857,0,16.0909099578857,1.90909087657928,0,8.59090900421143,218.431823730469,385.136352539063,0.295454531908035,0,0.136363640427589,0.136363640427589,0.0681818202137947,0,1.52272725105286,0.0227272734045982,44,0.285017460584641,0.977777779102325,0.897959172725677,1,20.4850006103516,7.71460628509521,7.39462232589722,33.6900672912598,622.954528808594,319.931823730469,0.458333333333333,1,1023,0,0,0,0,0,0
65535,1005,0.106382980942726,0,0.0425531901419163,0.0425531901419163,0.191489368677139,0.308510631322861,0,0.0106382975354791,1.04255318641663,0.234042555093765,1.91489362716675,0,11.5531911849976,2.36170220375061,1.08510637283325,11.0851068496704,221.531921386719,393.893615722656,0.180851057171822,0.0106382975354791,0.351063817739487,2.37234044075012,0,0,2.79787230491638,3.62765955924988,94,0.759781241416931,0.949494957923889,0.652777791023254,1,33.9000015258789,13.807523727417,8.9773588180542,35.7604637145996,351.531921386719,320.872344970703,0.767441860465116,4,1003,1007,1028,1049,0,0,0
65535,1006,0.333333343267441,0,0.20833332836628,0.520833313465118,0.10416666418314,8.04166698455811,0,0.0833333358168602,0.395833343267441,0.10416666418314,0.958333313465118,0,9.70833301544189,6.83333349227905,0,10.625,243.47917175293,439.0625,0.0208333339542151,0,0.125,0.0416666679084301,2.22916674613953,2.5625,0.604166686534882,0.10416666418314,48,0.819246351718903,0.959999978542328,0.800000011920929,1,23.1149997711182,10.4856586456299,6.01291418075562,9.35302734375,105.5,320.6875,0.642857142857143,2,986,990,0,0,0,0,0
65535,1007,0.0571428574621677,0,0.0714285746216774,0.228571429848671,0.0285714287310839,0.300000011920929,0,0.128571435809135,0.0714285746216774,0.457142859697342,8.55714321136475,0.0285714287310839,18.8999996185303,2.2571427822113,0.0142857143655419,12,59.7428588867188,105.942855834961,0.485714286565781,0,0.28571429848671,0,0.157142862677574,0.200000002980232,1.84285712242126,0.0142857143655419,70,0.394650965929031,0.98591548204422,0.777777791023254,1,26.7870006561279,9.91835403442383,9.1132926940918,76.1303939819336,341.257141113281,321.700012207031,0.617647058823529,3,1005,1030,1049,0,0,0,0
65535,1008,0.0487804859876633,0.0243902429938316,0.0243902429938316,0.170731708407402,0.0243902429938316,2.56097555160522,0,0.0243902429938316,0.0975609719753265,0.0975609719753265,0.707317054271698,0,9.43902397155762,8.85365867614746,0,8.46341419219971,251.658538818359,445.634155273438,0.0243902429938316,0,0.0243902429938316,0.0731707289814949,1.5853658914566,2.26829266548157,0.756097555160522,0.0731707289814949,41,0.679815530776978,0.953488349914551,0.732142865657806,1,21.42799949646,8.66324901580811,6.35348081588745,-62.4599456787109,653.780517578125,322.048767089844,0.56,3,970,991,1017,0,0,0,0
65535,1009,0,0,0,0.159999996423721,0.0399999991059303,0.0799999982118607,0,0,0.119999997317791,0.100000001490116,0.560000002384186,0,10.6400003433228,2.57999992370605,0,7.98000001907349,106.980003356934,193.559997558594,0.200000002980232,0,0.180000007152557,0.100000001490116,0,0,1.17999994754791,0,50,0.900394141674042,0.92592591047287,0.555555582046509,1,25.2159996032715,12.3349418640137,5.36662626266479,38.4245948791504,760.539978027344,321.839996337891,0.176470588235294,2,962,985,0,0,0,0,0
65535,1010,0.064935065805912,0,0.0519480518996716,0.0909090936183929,0.28571429848671,0.233766227960587,0,0.0259740259498358,0.441558450460434,0.168831169605255,4.09090900421143,0.064935065805912,12.1298704147339,3.70129871368408,0,8.87012958526611,284.363647460938,501.831176757813,0.233766227960587,0,0.545454561710358,0.168831169605255,0.33766233921051,0.129870131611824,2.0389609336853,0.33766233921051,77,0.900053739547729,0.916666686534882,0.611111104488373,1,32.8740005493164,15.3627233505249,6.69475078582764,24.0246677398682,239.961044311523,321.948059082031,0.853658536585366,2,994,1029,0,0,0,0,0
65535,1011,0.09375,0,0,0,0.15625,0.0625,0,0.03125,0.34375,0.0625,4.5,2.59375,7.96875,0.78125,0,7.75,95.8125,170.3125,0.125,0,0,0.0625,0,0,1.0625,0,32,0.603778898715973,0.941176474094391,0.666666686534882,1,18.2689990997314,7.30252742767334,5.82122278213501,-13.4781770706177,299.4375,322.65625,0.772727272727273,2,989,1027,0,0,0,0,0
65535,1012,0.0869565233588219,0,0,0.108695648610592,0.239130437374115,0.369565218687058,0,0,0.413043469190598,0.130434781312943,2.54347825050354,0.0217391308397055,18.3478260040283,3.10869574546814,0,10.5652170181274,237.739135742188,422.673919677734,0.239130437374115,0.0217391308397055,0.217391297221184,0.217391297221184,0.0217391308397055,0,2.82608699798584,0.195652171969414,46,0.761799156665802,0.958333313465118,0.730158746242523,1,22.5610008239746,9.80628299713135,6.35264015197754,-62.0603446960449,578.45654296875,323.456512451172,0,0,0,0,0,0,0,0,0
65535,1013,0.217948719859123,0,0.0384615398943424,0.32051283121109,0.269230782985687,0.230769231915474,0,0.0128205129876733,1.26923072338104,0.474358975887299,8.06410217285156,0.0128205129876733,14.3333330154419,2.93589735031128,0.0384615398943424,14.9358978271484,220.025634765625,391.987182617188,0.282051295042038,0,0.948717951774597,0.141025647521019,0.333333343267441,0.512820541858673,4.3461537361145,0.0641025677323341,78,0.737903237342834,0.975000023841858,0.787878811359406,1,29.7560005187988,12.241397857666,8.26179885864258,26.0254173278809,86.8589706420898,322.833343505859,0.75,3,978,996,1046,0,0,0,0
65535,1014,0,0,0.0476190485060215,0,0.0476190485060215,0.142857149243355,0,0.095238097012043,0,0.238095238804817,3.61904764175415,0,10.9523811340332,2.57142853736877,0,6.66666650772095,85.7142868041992,149.66667175293,0,0,0.476190477609634,0,0.0476190485060215,0,1.09523808956146,0.0476190485060215,21,0.336163192987442,1,0.839999973773956,1,13.289999961853,5.44058084487915,5.12395906448364,69.6993560791016,605.190490722656,322.857147216797,0.125,1,1016,0,0,0,0,0,0
65535,1015,0,0,0,0,0,0.0500000007450581,0,0.0500000007450581,0.25,0,0.550000011920929,0,7.15000009536743,0.300000011920929,0,3.34999990463257,62.0999984741211,106.449996948242,0,0,0.100000001490116,0,0,0,1.04999995231628,0,20,0.574484884738922,0.952380955219269,0.666666686534882,1,13.5880002975464,5.75902080535889,4.71384620666504,-62.8905372619629,471.950012207031,323.549987792969,0.117647058823529,1,1051,0,0,0,0,0,0
65535,1016,0.0384615398943424,0,0.0192307699471712,0.0769230797886848,0.211538463830948,0.115384615957737,0,0.0961538478732109,0.0961538478732109,0.173076927661896,3.88461542129517,0,10.115385055542,2.30769228935242,0,9.21153831481934,245.730773925781,438.826934814453,0.346153855323792,0.0384615398943424,0.711538434028625,0.0769230797886848,0,0,1.82692313194275,0,52,0.772884070873261,0.962962985038757,0.722222208976746,1,23.4209995269775,10.3135595321655,6.54444074630737,36.0288734436035,596.038452148438,323.615386962891,0.1,1,1014,0,0,0,0,0,0
