ImageId,CellId,Cell_10_FAP,Cell_11_ITGA11,Cell_12_FOXP3,Cell_13_CD4,Cell_14_ECad,Cell_15_CD68,Cell_16_CD20,Cell_17_CD8,Cell_18_TenascinC,Cell_19_GranzymeB,Cell_1_aSMA,Cell_20_Ki67,Cell_21_Collagen1,Cell_22_FSP1,Cell_23_CD146,Cell_24_CD90,Cell_25_DNA1,Cell_26_DNA,Cell_2_EGFR,Cell_3_Podoplanin,Cell_4_YAP1,Cell_5_Caveolin,Cell_6_CD16,Cell_7_CD163,Cell_8_CD140b,Cell_9_CD31,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8
65535,445,0.0599999986588955,0,0.140000000596046,0.239999994635582,0.400000005960464,0.560000002384186,0.0599999986588955,0.0599999986588955,0,0.140000000596046,0.400000005960464,0,4.38000011444092,1.1599999666214,0.239999994635582,0.560000002384186,116.839996337891,203.440002441406,0.119999997317791,0,0.0399999991059303,0,2.14000010490417,5.48000001907349,0.439999997615814,0.0199999995529652,50,0.737734973430634,0.961538434028625,0.793650805950165,1,23.3959999084473,9.83947944641113,6.64253854751587,65.8037643432617,546.179992675781,107.839996337891,0.5,2,432,462,0,0,0,0,0,0
65535,446,0,0,0.0740740746259689,0.0740740746259689,0.537037014961243,0.981481492519379,0,0.0555555559694767,0,0.0740740746259689,0.444444447755814,0,3.62962961196899,0.240740746259689,1.46296298503876,1.33333337306976,109.203704833984,198.444442749023,1.09259259700775,0,0.370370358228683,0.592592597007751,0.629629611968994,0.981481492519379,0.481481492519379,1.20370376110077,54,0.455201119184494,0.947368443012238,0.75,1,23.8759994506836,8.88747596740723,7.91330814361572,-61.4934120178223,714.537048339844,108.166664123535,0.586206896551724,4,423,470,488,496,0,0,0,0
65535,447,0.0408163256943226,0,0,0,1.63265311717987,0.244897961616516,0,0,0.0204081628471613,0.0408163256943226,0.0408163256943226,0,7.79591846466064,0.38775509595871,0.346938788890839,0.61224490404129,165.448974609375,286.122436523438,0.469387769699097,0.0816326513886452,0.0408163256943226,0.0204081628471613,0.653061211109161,0.142857149243355,0.448979586362839,0.0408163256943226,49,0.567919611930847,0.980000019073486,0.875,1,22.9990005493164,8.90781593322754,7.33188056945801,-78.5535049438477,321.387756347656,108.408164978027,1,4,401,435,443,493,0,0,0,0
65535,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53.5999984741211,0,0,0,0,0,0,0,0,5,0.765092074871063,1,0.833333313465118,1,4.96199989318848,3.30655908584595,2.12916254997253,-18.4349479675293,210.199996948242,109.400001525879,0,0,0,0,0,0,0,0,0,0
65535,449,0.0142857143655419,0,0.328571438789368,0.0142857143655419,1.60000002384186,1.81428575515747,0,0.100000001490116,0,1.12857139110565,0.485714286565781,0.0142857143655419,0.27142858505249,0.128571435809135,0.0285714287310839,0.257142871618271,346.971435546875,613.257141113281,2.47142863273621,0.0142857143655419,0.214285716414452,0.0142857143655419,0.0571428574621677,0,0.414285719394684,0.0285714287310839,70,0.626255214214325,0.945945918560028,0.707070708274841,1,28.2840003967285,10.9262208938599,8.51828002929688,8.95590877532959,382.5,108.81428527832,1,6,397,422,431,450,477,481,0,0
65535,450,0,0,0.0377358496189117,0.0188679248094559,3.35849046707153,0.811320781707764,0,0.0377358496189117,0,0.886792480945587,0.622641503810883,0.0188679248094559,0.50943398475647,0.0188679248094559,0,0.264150947332382,359.037750244141,655.679260253906,1.84905660152435,0.0188679248094559,0.245283022522926,0.0377358496189117,0.924528300762177,0,0.339622646570206,0.301886796951294,53,0.535604000091553,0.946428596973419,0.841269850730896,1,24.3139991760254,9.09783363342285,7.68284034729004,4.97293853759766,391.698120117188,108.075469970703,1,3,397,449,481,0,0,0,0,0
65535,451,0,0,0.142857149243355,0.032967034727335,3.94505500793457,1.91208791732788,0.0109890112653375,0.142857149243355,0.032967034727335,0.0989011004567146,0.10989011079073,0.0219780225306749,0.13186813890934,0.120879121124744,0.032967034727335,0.208791211247444,118.68132019043,213.560440063477,8.50549411773682,0,0.120879121124744,0.0219780225306749,0.0109890112653375,0.0219780225306749,0.362637370824814,0.0439560450613499,91,0.509096384048462,0.978494644165039,0.827272713184357,1,31.0709991455078,11.6612567901611,10.0369539260864,-27.7193698883057,283.076934814453,109.494506835938,0.473684210526316,2,406,490,0,0,0,0,0,0
65535,452,0.0196078438311815,0,0.196078434586525,0,6.23529434204102,2.54901957511902,0,0.196078434586525,0,0.431372553110123,0.117647059261799,0.0196078438311815,0.372549027204514,0.0392156876623631,0.588235318660736,0.176470592617989,114,202.647064208984,4.41176462173462,0.0588235296308994,0.0980392172932625,0.254901975393295,0,0,0.490196079015732,1.27450978755951,51,0.689805388450623,0.962264180183411,0.809523820877075,1,23.1149997711182,9.62367630004883,6.96749210357666,8.12210464477539,642.274536132813,109.117645263672,0.928571428571429,3,414,464,485,0,0,0,0,0
65535,453,0.00606060586869717,0,0.121212124824524,0.0424242429435253,9.872727394104,1.12727272510529,0.00606060586869717,0.0666666701436043,0.00606060586869717,0.557575762271881,0.539393961429596,0.0424242429435253,0.363636374473572,0.0787878781557083,0.200000002980232,0.181818187236786,282.230316162109,504.478790283203,4.77575778961182,0.0181818176060915,0.357575744390488,0.315151512622833,0.0242424234747887,0,0.339393943548203,0.896969676017761,165,0.776762247085571,0.959302306175232,0.705128192901611,1,46.4290008544922,18.6802940368652,11.7647352218628,-71.8993148803711,33.3878784179688,109.496971130371,1,5,400,455,459,497,522,0,0,0
65535,454,0,0,0.0399999991059303,0.0799999982118607,0.0399999991059303,0.519999980926514,0,0.0799999982118607,0,0.159999996423721,5.3600001335144,0.0399999991059303,1.79999995231628,0.0799999982118607,2.83999991416931,0.280000001192093,104.800003051758,184.679992675781,0.0399999991059303,0,0.119999997317791,0.560000002384186,0.119999997317791,0.119999997317791,0.639999985694885,0.800000011920929,25,0.454863876104355,0.961538434028625,0.833333313465118,1,15.3409996032715,6.09282159805298,5.42602920532227,-66.4194564819336,63.9199981689453,110.199996948242,0.411764705882353,2,460,507,0,0,0,0,0,0
